00:10:19.000 [Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0 (6dbec744ff6625a6a440d01c3c767e42) switched from CREATED to DEPLOYING.
00:10:19.000 [Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Loading JAR files for task Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0 (6dbec744ff6625a6a440d01c3c767e42) [DEPLOYING].
00:10:19.000 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 8387298d4f73891f384275886c0c93a3.
00:10:19.001 [Map (1/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Map (1/8)#0 (6100b031bd295b3fed032ec96df6747d) switched from DEPLOYING to RUNNING.
00:10:19.001 [Map (7/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Map (7/8)#0 (31d997c2f6d9b1d47047d82b9cac377a) switched from DEPLOYING to RUNNING.
00:10:19.001 [Map (8/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Map (8/8)#0 (5f2779c9cf51fd223797fccd5210d9e5) switched from DEPLOYING to RUNNING.
00:10:19.001 [Map (4/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Map (4/8)#0 (8b08a68a183cd8ec7be9bef71198812e) switched from DEPLOYING to RUNNING.
00:10:19.001 [Map (6/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Map (6/8)#0 (e5c1a851d66e18d0efb9a83782df6151) switched from DEPLOYING to RUNNING.
00:10:19.001 [Map (5/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Map (5/8)#0 (41870ba9bd8e0c9bf98c5d17756f8b3b) switched from DEPLOYING to RUNNING.
00:10:19.001 [Source: Socket Stream (1/1)#0] INFO  o.a.flink.runtime.taskmanager.Task - Source: Socket Stream (1/1)#0 (95d1838fbe305a1d0f370a00c1958d08) switched from DEPLOYING to RUNNING.
00:10:19.001 [Map (2/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Map (2/8)#0 (0143af4236b871a4af7f897515297aaa) switched from DEPLOYING to RUNNING.
00:10:19.001 [Map (3/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Map (3/8)#0 (b65c0df90c42c1c1e464b6273a4a8339) switched from DEPLOYING to RUNNING.
00:10:19.001 [Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Registering task at network: Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0 (6dbec744ff6625a6a440d01c3c767e42) [DEPLOYING].
00:10:19.002 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.e.ExecutionGraph - Map (1/8) (6100b031bd295b3fed032ec96df6747d) switched from DEPLOYING to RUNNING.
00:10:19.002 [Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using job/cluster config to configure application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: UNDEFINED, maxStateSize: 5242880)
00:10:19.002 [Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
00:10:19.003 [Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0 (6dbec744ff6625a6a440d01c3c767e42) switched from DEPLOYING to RUNNING.
00:10:19.003 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.e.ExecutionGraph - Map (4/8) (8b08a68a183cd8ec7be9bef71198812e) switched from DEPLOYING to RUNNING.
00:10:19.003 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor - Received task Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0 (83336ae4c3c57f27679206abf5c7d650), deploy into slot with allocation id 8387298d4f73891f384275886c0c93a3.
00:10:19.003 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.e.ExecutionGraph - Map (8/8) (5f2779c9cf51fd223797fccd5210d9e5) switched from DEPLOYING to RUNNING.
00:10:19.003 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.e.ExecutionGraph - Map (7/8) (31d997c2f6d9b1d47047d82b9cac377a) switched from DEPLOYING to RUNNING.
00:10:19.003 [Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0 (83336ae4c3c57f27679206abf5c7d650) switched from CREATED to DEPLOYING.
00:10:19.004 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.e.ExecutionGraph - Map (6/8) (e5c1a851d66e18d0efb9a83782df6151) switched from DEPLOYING to RUNNING.
00:10:19.004 [Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Loading JAR files for task Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0 (83336ae4c3c57f27679206abf5c7d650) [DEPLOYING].
00:10:19.004 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 5877e468969348d08910aadee662f30b.
00:10:19.004 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.e.ExecutionGraph - Map (5/8) (41870ba9bd8e0c9bf98c5d17756f8b3b) switched from DEPLOYING to RUNNING.
00:10:19.004 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.e.ExecutionGraph - Source: Socket Stream (1/1) (95d1838fbe305a1d0f370a00c1958d08) switched from DEPLOYING to RUNNING.
00:10:19.004 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.e.ExecutionGraph - Map (2/8) (0143af4236b871a4af7f897515297aaa) switched from DEPLOYING to RUNNING.
00:10:19.004 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.e.ExecutionGraph - Map (3/8) (b65c0df90c42c1c1e464b6273a4a8339) switched from DEPLOYING to RUNNING.
00:10:19.004 [Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Registering task at network: Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0 (83336ae4c3c57f27679206abf5c7d650) [DEPLOYING].
00:10:19.005 [flink-akka.actor.default-dispatcher-3] INFO  o.a.f.r.e.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (1/8) (6dbec744ff6625a6a440d01c3c767e42) switched from DEPLOYING to RUNNING.
00:10:19.005 [Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using job/cluster config to configure application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: UNDEFINED, maxStateSize: 5242880)
00:10:19.005 [Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
00:10:19.005 [Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0 (83336ae4c3c57f27679206abf5c7d650) switched from DEPLOYING to RUNNING.
00:10:19.006 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor - Received task Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0 (e719a234448bed004651c241454a37b3), deploy into slot with allocation id 5877e468969348d08910aadee662f30b.
00:10:19.006 [flink-akka.actor.default-dispatcher-4] INFO  o.a.f.r.e.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (2/8) (83336ae4c3c57f27679206abf5c7d650) switched from DEPLOYING to RUNNING.
00:10:19.007 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot ff573727a0df32908a9799b4aa34d9bc.
00:10:19.007 [Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0 (e719a234448bed004651c241454a37b3) switched from CREATED to DEPLOYING.
00:10:19.008 [Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Loading JAR files for task Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0 (e719a234448bed004651c241454a37b3) [DEPLOYING].
00:10:19.008 [Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Registering task at network: Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0 (e719a234448bed004651c241454a37b3) [DEPLOYING].
00:10:19.009 [Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using job/cluster config to configure application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: UNDEFINED, maxStateSize: 5242880)
00:10:19.009 [Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
00:10:19.009 [Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0 (e719a234448bed004651c241454a37b3) switched from DEPLOYING to RUNNING.
00:10:19.010 [flink-akka.actor.default-dispatcher-6] INFO  o.a.f.r.e.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (3/8) (e719a234448bed004651c241454a37b3) switched from DEPLOYING to RUNNING.
00:10:19.010 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor - Received task Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0 (c4b46ada75618016230c0ab31440ed0a), deploy into slot with allocation id ff573727a0df32908a9799b4aa34d9bc.
00:10:19.011 [Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0 (c4b46ada75618016230c0ab31440ed0a) switched from CREATED to DEPLOYING.
00:10:19.011 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 2ce937bbfbb2af03c02fcc8256cd558a.
00:10:19.011 [Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Loading JAR files for task Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0 (c4b46ada75618016230c0ab31440ed0a) [DEPLOYING].
00:10:19.012 [Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Registering task at network: Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0 (c4b46ada75618016230c0ab31440ed0a) [DEPLOYING].
00:10:19.012 [Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using job/cluster config to configure application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: UNDEFINED, maxStateSize: 5242880)
00:10:19.012 [Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
00:10:19.013 [Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0 (c4b46ada75618016230c0ab31440ed0a) switched from DEPLOYING to RUNNING.
00:10:19.013 [flink-akka.actor.default-dispatcher-6] INFO  o.a.f.r.e.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (4/8) (c4b46ada75618016230c0ab31440ed0a) switched from DEPLOYING to RUNNING.
00:10:19.013 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor - Received task Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0 (25c7001b45218005ee667117834c0441), deploy into slot with allocation id 2ce937bbfbb2af03c02fcc8256cd558a.
00:10:19.013 [Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0 (25c7001b45218005ee667117834c0441) switched from CREATED to DEPLOYING.
00:10:19.014 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot cc85c7e8384e893859fd8efc14a9f3e3.
00:10:19.014 [Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Loading JAR files for task Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0 (25c7001b45218005ee667117834c0441) [DEPLOYING].
00:10:19.015 [Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Registering task at network: Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0 (25c7001b45218005ee667117834c0441) [DEPLOYING].
00:10:19.015 [Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using job/cluster config to configure application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: UNDEFINED, maxStateSize: 5242880)
00:10:19.015 [Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
00:10:19.016 [Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0 (25c7001b45218005ee667117834c0441) switched from DEPLOYING to RUNNING.
00:10:19.016 [flink-akka.actor.default-dispatcher-4] INFO  o.a.f.r.e.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (5/8) (25c7001b45218005ee667117834c0441) switched from DEPLOYING to RUNNING.
00:10:19.017 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor - Received task Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0 (46c22ca2854c539c6c68412106b52e23), deploy into slot with allocation id cc85c7e8384e893859fd8efc14a9f3e3.
00:10:19.017 [Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0 (46c22ca2854c539c6c68412106b52e23) switched from CREATED to DEPLOYING.
00:10:19.018 [Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Loading JAR files for task Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0 (46c22ca2854c539c6c68412106b52e23) [DEPLOYING].
00:10:19.018 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 7d9ce957817af8a4b3052ca4ad00a48c.
00:10:19.019 [Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Registering task at network: Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0 (46c22ca2854c539c6c68412106b52e23) [DEPLOYING].
00:10:19.019 [Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using job/cluster config to configure application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: UNDEFINED, maxStateSize: 5242880)
00:10:19.019 [Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
00:10:19.019 [Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0 (46c22ca2854c539c6c68412106b52e23) switched from DEPLOYING to RUNNING.
00:10:19.020 [flink-akka.actor.default-dispatcher-6] INFO  o.a.f.r.e.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (6/8) (46c22ca2854c539c6c68412106b52e23) switched from DEPLOYING to RUNNING.
00:10:19.021 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor - Received task Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0 (28ce74856dcafc8b11c9e4c407f28332), deploy into slot with allocation id 7d9ce957817af8a4b3052ca4ad00a48c.
00:10:19.021 [Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0 (28ce74856dcafc8b11c9e4c407f28332) switched from CREATED to DEPLOYING.
00:10:19.022 [Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Loading JAR files for task Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0 (28ce74856dcafc8b11c9e4c407f28332) [DEPLOYING].
00:10:19.022 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 5b25ce6abf2a6f02d908196b6cfb59ad.
00:10:19.022 [Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Registering task at network: Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0 (28ce74856dcafc8b11c9e4c407f28332) [DEPLOYING].
00:10:19.023 [Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using job/cluster config to configure application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: UNDEFINED, maxStateSize: 5242880)
00:10:19.023 [Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
00:10:19.023 [Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0 (28ce74856dcafc8b11c9e4c407f28332) switched from DEPLOYING to RUNNING.
00:10:19.024 [flink-akka.actor.default-dispatcher-4] INFO  o.a.f.r.e.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (7/8) (28ce74856dcafc8b11c9e4c407f28332) switched from DEPLOYING to RUNNING.
00:10:19.026 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor - Received task Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0 (1ec05b80d6c21a5a88645e1a86d041ba), deploy into slot with allocation id 5b25ce6abf2a6f02d908196b6cfb59ad.
00:10:19.027 [Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0 (1ec05b80d6c21a5a88645e1a86d041ba) switched from CREATED to DEPLOYING.
00:10:19.027 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot cc85c7e8384e893859fd8efc14a9f3e3.
00:10:19.027 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 5b25ce6abf2a6f02d908196b6cfb59ad.
00:10:19.027 [Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Loading JAR files for task Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0 (1ec05b80d6c21a5a88645e1a86d041ba) [DEPLOYING].
00:10:19.027 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 8387298d4f73891f384275886c0c93a3.
00:10:19.027 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot ff573727a0df32908a9799b4aa34d9bc.
00:10:19.028 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 950502d3ec7d4256bfeceb0dcbac70d7.
00:10:19.028 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 7d9ce957817af8a4b3052ca4ad00a48c.
00:10:19.028 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 2ce937bbfbb2af03c02fcc8256cd558a.
00:10:19.028 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.t.slot.TaskSlotTableImpl - Activate slot 5877e468969348d08910aadee662f30b.
00:10:19.028 [Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Registering task at network: Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0 (1ec05b80d6c21a5a88645e1a86d041ba) [DEPLOYING].
00:10:19.029 [Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using job/cluster config to configure application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: UNDEFINED, maxStateSize: 5242880)
00:10:19.029 [Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0] INFO  o.a.f.s.runtime.tasks.StreamTask - Using application-defined state backend: MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
00:10:19.029 [Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0] INFO  o.a.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0 (1ec05b80d6c21a5a88645e1a86d041ba) switched from DEPLOYING to RUNNING.
00:10:19.030 [flink-akka.actor.default-dispatcher-4] INFO  o.a.f.r.e.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (8/8) (1ec05b80d6c21a5a88645e1a86d041ba) switched from DEPLOYING to RUNNING.
00:10:19.060 [Legacy Source Thread - Source: Socket Stream (1/1)#0] INFO  o.a.f.s.a.f.s.SocketTextStreamFunction - Connecting to server socket 127.0.0.1:28099
00:10:19.070 [Source: Socket Stream (1/1)#0] WARN  o.a.flink.runtime.taskmanager.Task - Source: Socket Stream (1/1)#0 (95d1838fbe305a1d0f370a00c1958d08) switched from RUNNING to FAILED.
java.net.ConnectException: Connection refused (Connection refused)
	at java.net.PlainSocketImpl.socketConnect(Native Method)
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:476)
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:218)
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:200)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:394)
	at java.net.Socket.connect(Socket.java:606)
	at org.apache.flink.streaming.api.functions.source.SocketTextStreamFunction.run(SocketTextStreamFunction.java:97)
	at org.apache.flink.streaming.api.operators.StreamSource.run(StreamSource.java:100)
	at org.apache.flink.streaming.api.operators.StreamSource.run(StreamSource.java:63)
	at org.apache.flink.streaming.runtime.tasks.SourceStreamTask$LegacySourceFunctionThread.run(SourceStreamTask.java:215)
00:10:19.071 [Source: Socket Stream (1/1)#0] INFO  o.a.flink.runtime.taskmanager.Task - Freeing task resources for Source: Socket Stream (1/1)#0 (95d1838fbe305a1d0f370a00c1958d08).
00:10:19.075 [Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
00:10:19.075 [Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
00:10:19.075 [Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
00:10:19.075 [Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
00:10:19.075 [Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
00:10:19.075 [Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
00:10:19.075 [Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
00:10:19.075 [Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0] INFO  o.a.f.r.s.heap.HeapKeyedStateBackend - Initializing heap keyed state backend with stream factory.
00:10:19.077 [flink-akka.actor.default-dispatcher-2] INFO  o.a.f.r.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FAILED to JobManager for task Source: Socket Stream (1/1)#0 95d1838fbe305a1d0f370a00c1958d08.
00:10:19.084 [flink-akka.actor.default-dispatcher-4] INFO  o.a.f.r.e.ExecutionGraph - Source: Socket Stream (1/1) (95d1838fbe305a1d0f370a00c1958d08) switched from RUNNING to FAILED on 02510612-2a12-4ddc-a816-2fafc6b54d9d @ localhost (dataPort=-1).
java.net.ConnectException: Connection refused (Connection refused)
	at java.net.PlainSocketImpl.socketConnect(Native Method)
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:476)
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:218)
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:200)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:394)
	at java.net.Socket.connect(Socket.java:606)
	at org.apache.flink.streaming.api.functions.source.SocketTextStreamFunction.run(SocketTextStreamFunction.java:97)
	at org.apache.flink.streaming.api.operators.StreamSource.run(StreamSource.java:100)
	at org.apache.flink.streaming.api.operators.StreamSource.run(StreamSource.java:63)
	at org.apache.flink.streaming.runtime.tasks.SourceStreamTask$LegacySourceFunctionThread.run(SourceStreamTask.java:215)
